03268070,-23.5984312,-46.5270742
03272040,-23.6020967,-46.5167413
03273120,-23.5817133,-46.5624841
03324080,-23.5505079,-46.5683323
03366000,-23.5655670,-46.5361889
03382040,-23.5809800,-46.5349653
03385060,-23.5829691,-46.5265175
03408029,-23.5505199,-46.6333094
03427010,-23.5508019,-46.5352466
03433000,-23.5565869,-46.5335951
03441010,-23.5451832,-46.5398786
03451000,-23.5593592,-46.5171491
03505020,-23.5333334,-46.5357537
03516060,-23.5424946,-46.5262907
03541005,-23.5355595,-46.5271817
03551060,-23.5338872,-46.5046072
03570310,-23.5673351,-46.4866044
03572170,-23.5766867,-46.4991056
03574060,-23.5578501,-46.5124610
03579280,-23.5617329,-46.4938950
03581190,-23.5568142,-46.4982787
03583100,-23.5574027,-46.4937088
03607040,-23.5197597,-46.5454916
03644003,-23.5207834,-46.4829449
03651040,-23.5303518,-46.5219781
03688130,-23.5286633,-46.4847295
03693040,-23.5298002,-46.4785540
03711007,-23.5067366,-46.5326421
03712040,-23.5066690,-46.5306837
03716100,-23.5052493,-46.5322194
03721036,-23.5042904,-46.5250438
03807160,-23.4984631,-46.4680987
03813390,-23.5678887,-46.6183907
03906080,-23.5816522,-46.5095100
03908010,-23.5815677,-46.5096913
03908020,-23.5815524,-46.5083431
03934075,-23.5908001,-46.5023082
03938171,-23.5982019,-46.4999644
03940070,-23.5919286,-46.4979362
03977170,-23.6190644,-46.4969041
03983110,-23.6084150,-46.5086226
03986050,-23.6113159,-46.5229816
03987100,-23.6044942,-46.5121820
04012902,-23.5819499,-46.6454285
04020041,-23.5950039,-46.6397006
04023020,-23.5505199,-46.6333094
04030060,-23.5505199,-46.6333094
04042010,-23.6031217,-46.6506017
04052040,-23.6096129,-46.6388527
04064004,-23.6246970,-46.6469769
04087907,-23.6078741,-46.6588267
04152000,-23.6223343,-46.6265867
04164130,-23.6257861,-46.6086599
04181120,-23.5385580,-46.5566301
04182900,-23.6321146,-46.5970945
04193000,-23.6470991,-46.6085840
04213020,-23.5913512,-46.6000301
04236060,-23.6157889,-46.5922654
04236080,-23.8458527,-46.7390858
04236260,-23.6100667,-46.5925425
04283050,-23.6079546,-46.6050172
04289090,-23.6086661,-46.6160528
04294040,-23.6185789,-46.6084579
04318100,-23.6450751,-46.6338498
04327055,-23.6650911,-46.6341492
04334150,-23.6600130,-46.6407603
04339020,-23.6677708,-46.6420338
04339130,-23.6664108,-46.6419988
04378000,-23.6418719,-46.6665010
04384120,-23.6602835,-46.6634815
04412070,-23.6733251,-46.6455838
04417070,-23.6830395,-46.6359416
04431091,-23.5505199,-46.6333094
04433150,-23.6853086,-46.6585172
04437060,-23.6709314,-46.6759083
04455340,-23.6829935,-46.6766335
04455410,-23.6833712,-46.6747024
04459320,-23.6970698,-46.6721984
04468000,-23.6925144,-46.6650492
04531907,-23.5805585,-46.6742690
04531929,-23.5808109,-46.6743521
04533013,-23.5837850,-46.6780192
04538132,-23.5856015,-46.6830016
04564050,-23.6115939,-46.6875067
04566060,-23.6098576,-46.6824448
04640010,-23.5505199,-46.6333094
04650180,-23.6559406,-46.6708623
04671330,-23.6613153,-46.6901863
04696000,-23.6755275,-46.6966923
04696020,-23.6771289,-46.7017245
04705090,-23.6206303,-46.6970517
04710000,-23.6288368,-46.6938721
04730080,-23.6409367,-46.7225391
04736010,-23.5505199,-46.6333094
04770200,-23.5505199,-46.6333094
04795913,-23.6716780,-46.7030737
04822270,-23.7352818,-46.6937463
04832160,-23.7359433,-46.7161967
04840350,-23.7571222,-46.6828336
04844390,-23.7537891,-46.7003140
04844565,-23.5505199,-46.6333094
04845190,-23.7517097,-46.6958708
04848130,-23.7343927,-46.6752325
04851430,-23.7484887,-46.6617894
04852503,-23.5801252,-46.6692639
04856020,-23.7640879,-46.6946734
04858230,-23.7767288,-46.7072344
04865090,-23.7825181,-46.7109561
04866175,-23.8030548,-46.7263988
04895041,-23.0512396,-45.5632723
04930170,-23.4988731,-46.6495166
04962130,-23.7353341,-46.7822355
05061906,-23.5411153,-46.6991491
05065902,-23.5187578,-46.7005362
05089050,-23.5208418,-46.7276241
05119090,-23.4932427,-46.7362835
05125001,-23.5005260,-46.7391007
05136230,-23.5015395,-46.7495838
05145901,-23.4037639,-46.7329999
05159360,-23.4893273,-46.7541784
05180020,-23.4274883,-46.7984879
05181490,-23.4546527,-46.7439425
05183180,-23.4521372,-46.7516890
05183270,-23.4488615,-46.7554650
05183290,-23.4531448,-46.7505559
05184000,-23.4571889,-46.7559449
05223060,-23.4100476,-46.7415851
05268190,-23.4346561,-46.7914994
05273010,-23.4367835,-46.8041084
05315000,-23.5316474,-46.7343730
05327020,-23.5447834,-46.7585475
05328105,-23.5496729,-46.7552154
05376180,-23.5811636,-46.7655516
05388060,-23.5686809,-46.7651917
05388150,-23.5505199,-46.6333094
05422080,-23.5664410,-46.6834503
05435050,-23.5531373,-46.6881501
05447190,-23.5503004,-46.7017427
05451010,-23.5413164,-46.7028770
05463040,-23.5567930,-46.7092688
05515030,-23.5806988,-46.7143037
05520300,-23.5986432,-46.7411573
05528350,-23.5989670,-46.6246030
05528380,-23.5631190,-46.5488799
05546140,-23.5858672,-46.7716687
05574280,-23.5861558,-46.8012817
05574410,-23.5854268,-46.8014667
05583120,-23.5834500,-46.7886590
05586000,-23.5733184,-46.7273263
05588000,-23.5764504,-46.7422683
05593020,-23.5790527,-46.7405291
05657225,-23.6193071,-46.7200973
05711160,-23.6076353,-46.7489891
05716130,-23.6302573,-46.7352103
05750070,-23.6171822,-46.7494344
05762260,-23.6414016,-46.7657228
05763380,-23.6434358,-46.7615487
05805030,-23.6509671,-46.7312393
05820110,-23.6680758,-46.7417111
05821110,-23.6690736,-46.7512800
05831010,-23.6739358,-46.7486120
05833030,-23.6709958,-46.7567125
05857550,-23.6565262,-46.7833813
05866160,-23.6787828,-46.7683456
05883260,-23.6740938,-46.7802052
06018010,-23.5385245,-46.7780927
06028080,-23.5474784,-46.7650891
06030130,-23.5595009,-46.7654940
06030314,-23.5328814,-46.7920029
06038090,-23.5640108,-46.7777562
06038270,-23.5665040,-46.7802039
06045150,-23.5722480,-46.7959657
06045180,-23.5328814,-46.7920029
06070260,-23.5493269,-46.7823897
06070340,-23.5450052,-46.7798062
06093902,-23.5291733,-46.7753305
06097060,-23.5292604,-46.7749410
06124190,-23.5468599,-46.7927306
06124270,-23.4953614,-46.7666326
06124320,-23.5438009,-46.7952209
06126000,-23.5555929,-46.7973036
06145100,-23.5778593,-46.8054248
06150270,-23.5659901,-46.8122084
06160002,-23.5579399,-46.8091943
06192000,-23.5274336,-46.7993015
06226250,-23.5357001,-46.7950906
06240210,-23.5008495,-46.8007916
06273970,-23.4980570,-46.7696105
06351430,-23.5601331,-46.8718603
06355010,-23.5639023,-46.8476703
06355469,-23.5565113,-46.8686058
06360280,-23.5582082,-46.8398874
06361170,-23.5595827,-46.8423425
06365675,-23.5239623,-46.8411243
06380170,-23.5231106,-46.8511498
06381310,-23.5465002,-46.8397992
06386060,-23.5352640,-46.8424428
06410040,-23.5034496,-46.8703973
06413040,-23.4933763,-46.8775436
06422005,-23.5113691,-46.8729420
06447070,-23.5384292,-46.8788271
06503115,-23.4521699,-46.9345074
06506087,-23.4974618,-46.8120410
06514135,-23.4685078,-46.9157499
06516215,-23.4307199,-46.8258162
06528110,-23.4093430,-46.8991218
06537115,-23.4306349,-46.8255211
06542040,-23.4763734,-46.8726988
06543085,-23.4720516,-46.8609797
06612005,-23.5185340,-46.9222979
06620030,-23.5421450,-46.8924145
06622020,-23.5412218,-46.8967861
06624020,-23.5524305,-46.9077148
06624300,-23.5465914,-46.9121714
06657430,-23.5614606,-46.9291947
06665120,-23.5492651,-46.9331962
06683000,-23.5403240,-46.9702097
06683525,-23.5492651,-46.9331962
06700170,-23.6053017,-46.9395456
06702335,-23.5809185,-46.9249721
06704762,-23.5750937,-46.9067299
06706205,-23.5783559,-46.8630320
06708170,-23.5977139,-46.8508069
06709660,-23.5778492,-46.8402279
06716240,-23.6077830,-46.8979566
06716580,-23.6108430,-46.8841113
06719660,-23.6103028,-46.9516971
06720150,-23.6207695,-46.9486586
06721507,-23.6235148,-46.9323975
06726465,-23.6026684,-46.9194693
06726670,-23.5391976,-46.8842676
06727186,-23.6852477,-47.0195098
06729990,-23.7685613,-47.0315307
06754904,-23.6081502,-46.7569624
06756430,-23.6047366,-46.7768159
06766400,-23.6229965,-46.7802557
06767010,-23.6249154,-46.7868480
06773330,-23.6420460,-46.7907188
06785525,-23.6228759,-46.7816647
06787595,-23.6200576,-46.8015888
06803005,-23.6511706,-46.8523764
06803903,-23.6566876,-46.8519589
06805240,-23.6265482,-46.8456612
06806025,-23.6515085,-46.8521864
06807040,-23.6312947,-46.8238736
06807817,-23.6515085,-46.8521864
06814165,-23.6655490,-46.8120258
06814555,-23.6577888,-46.8150576
06820060,-23.6539690,-46.7943381
06835020,-23.6694067,-46.8551489
06835516,-23.6515085,-46.8521864
06843463,-23.6114332,-46.9057747
06851360,-23.7190126,-46.8649611
06859090,-23.7166271,-46.8576421
06866200,-23.7562606,-46.7943785
06867520,-23.7619824,-46.8077244
06880101,-23.7166271,-46.8576421
06886505,-23.7166271,-46.8576421
07021010,-23.4731625,-46.5362440
07025130,-23.4816604,-46.5455585
07031180,-23.4597092,-46.5241801
07031240,-23.5009265,-46.5495482
07031280,-23.5014819,-46.5490496
07032310,-23.5035992,-46.5488025
07033252,-23.4542498,-46.5337925
07042160,-23.4430147,-46.5103650
07050170,-23.4614985,-46.5512750
07052130,-23.4719837,-46.5566181
07053010,-23.4750906,-46.5567882
07075125,-23.4542498,-46.5337925
07075161,-23.4358157,-46.5634910
07075430,-23.4625555,-46.3975127
07083110,-23.4387369,-46.5495465
07083350,-23.4348596,-46.5492943
07084320,-23.4101025,-46.4486037
07094070,-23.4534283,-46.5421624
07096130,-23.4501849,-46.5376036
07096232,-23.4542498,-46.5337925
07122091,-23.4542498,-46.5337925
07130450,-23.4438963,-46.5153960
07130543,-23.4260505,-46.5350552
07131130,-23.4386893,-46.5281062
07133060,-23.4396284,-46.5111060
07135383,-23.4217745,-46.5300522
07140340,-23.4227736,-46.4950853
07142060,-23.4178003,-46.4957295
07142680,-23.4195787,-46.4975257
07144430,-23.4015111,-46.5172005
07150050,-23.4194894,-46.4620337
07151760,-23.4030130,-46.4544459
07152211,-23.4040016,-46.4693872
07152560,-23.4040660,-46.4633704
07154210,-23.3737529,-46.4466759
07160222,-23.4542498,-46.5337925
07160240,-23.4110745,-46.4500788
07161456,-23.3901514,-46.4338090
07172330,-23.4200004,-46.4279012
07176458,-23.4542498,-46.5337925
07177010,-23.4208540,-46.4017050
07178700,-23.4105263,-46.4229360
07179333,-23.3632568,-46.4215002
07195030,-23.4493003,-46.5129938
07197190,-23.4604757,-46.5052611
07224030,-23.4619588,-46.4839740
07224050,-23.4633100,-46.4838370
07230620,-23.4471494,-46.4508688
07252160,-23.4489918,-46.4051961
07262540,-23.4775434,-46.3961545
07263100,-23.4628607,-46.4128983
07263737,-23.4347346,-46.5540944
07272050,-23.4542498,-46.5337925
07272260,-23.4674423,-46.4198288
07400790,-23.3969682,-46.3204265
07411440,-23.4064099,-46.3451882
07432435,-23.4248484,-46.3673667
07434535,-23.4159360,-46.3244479
07435705,-23.4446537,-46.2976236
07700050,-23.3616000,-46.7395344
07703000,-23.3612198,-46.7401869
07713305,-23.3495199,-46.7453229
07749155,-23.3612198,-46.7401869
07756600,-23.3555044,-46.8785941
07776435,-23.3350499,-46.8403979
07786450,-23.3332837,-46.8272545
07786770,-23.3375512,-46.8286666
07787330,-23.3410457,-46.8267528
07790485,-23.4080183,-46.8383398
07791842,-23.4077615,-46.8556400
07810160,-23.3195987,-46.7592551
07832290,-23.2792776,-46.7219053
07834950,-23.2634641,-46.7931505
07845210,-23.3166587,-46.7290372
07902200,-23.2918115,-46.7412175
07930100,-23.2580393,-46.7531711
07942250,-23.3073249,-46.7458909
07996100,-23.2997859,-46.7271571
08010350,-23.4911428,-46.4379883
08020070,-23.5002008,-46.4459817
08021227,-23.5021635,-46.4360401
08030000,-23.5010512,-46.4266814
08042190,-23.5095739,-46.4367574
08050260,-23.5505199,-46.6333094
08051350,-23.5112545,-46.4706295
08080096,-21.1569770,-47.8315083
08090390,-23.5505199,-46.6333094
08122415,-23.4931290,-46.3846822
08141004,-23.5183937,-46.3907220
08142377,-23.5232099,-46.3902007
08143015,-23.5166686,-46.3992358
08151170,-23.5208944,-46.4009429
08160440,-23.5025215,-46.4091422
08190090,-23.4927789,-46.4011123
08220041,-23.6178870,-46.4669484
08253390,-23.5487171,-46.4375199
08255070,-23.5565957,-46.4326989
08260180,-23.5768804,-46.4393943
08270140,-23.5560085,-46.4639454
08270150,-23.5594771,-46.4640648
08275370,-23.5775338,-46.4828896
08280350,-23.5589791,-46.4735602
08340130,-23.6058929,-46.4624231
08370390,-23.5922636,-46.4402723
08420400,-23.5392237,-46.4272295
08460151,-23.5493504,-46.4036799
08473380,-23.5792774,-46.3862647
08473465,-23.5717606,-46.3974637
08473526,-23.5832693,-46.3922447
08490627,-23.5375884,-46.4197073
08507032,-23.5289582,-46.3635823
08511060,-23.5648776,-46.3560493
08515100,-23.5764500,-46.3735634
08526040,-23.5572113,-46.3858101
08537060,-23.5289582,-46.3635823
08545210,-23.5328418,-46.3729863
08557260,-23.5337777,-46.3477362
08559430,-23.5206395,-46.3332602
08560030,-23.5268425,-46.3350877
08561500,-23.5303399,-46.3411771
08563660,-23.5049930,-46.3521104
08565310,-23.5399381,-46.3427757
08572680,-23.4511228,-46.3031494
08573070,-23.4914741,-46.3528210
08577680,-23.4914133,-46.3648004
08581070,-23.4552637,-46.3557143
08581300,-23.4595135,-46.3522385
08583680,-23.4849456,-46.3494828
08585020,-23.4763945,-46.2917905
08587819,-23.4849456,-46.3494828
08590035,-23.4476112,-46.2770643
08598412,-23.4665216,-46.3226192
08599480,-23.4648918,-46.3375513
08610100,-23.5436771,-46.3001576
08613530,-23.5453209,-46.3116250
08615540,-23.5453209,-46.3116250
08616876,-23.5656425,-46.2936100
08630440,-23.5453209,-46.3116250
08633744,-23.5551833,-46.3247964
08655760,-23.6022406,-46.3071394
08665305,-23.5453209,-46.3116250
08671035,-23.5406764,-46.3229865
08673100,-23.5392162,-46.3163662
08676010,-23.5487087,-46.3058636
08676400,-23.5453209,-46.3116250
08690425,-23.5084921,-46.3220050
08690780,-23.5064638,-46.3122295
08690896,-23.5453209,-46.3116250
08692015,-23.4929587,-46.3195192
08717050,-23.5284193,-46.1922420
08720350,-23.5401886,-46.1810748
08737210,-23.5418639,-46.2020321
08745130,-23.5407165,-46.2331156
08762470,-23.5656846,-46.2177258
08770210,-23.5256506,-46.2005647
08771321,-23.5455646,-46.1994638
08771600,-23.3573565,-46.1599996
08773060,-23.5169417,-46.1990760
08774150,-23.4633343,-46.2820140
08775070,-23.5091221,-46.2033336
08775395,-23.5213131,-46.1858528
08830120,-23.5118554,-46.1350406
08830650,-23.5234449,-46.1920240
08830660,-23.5658656,-46.2177107
08832030,-23.5483720,-46.1910509
09050070,-23.6697225,-46.5421305
09071460,-21.1807980,-50.4575349
09071487,-23.6742228,-46.5436003
09090503,-23.6546848,-46.5407984
09090506,-23.6554370,-46.5405054
09111720,-23.6748126,-46.4835986
09130210,-23.6923994,-46.5045714
09160354,-23.7674747,-46.4637603
09171834,-23.6557833,-46.5518491
09175700,-23.6856862,-46.5174399
09175810,-23.6841825,-46.5207538
09185700,-23.6800430,-46.5385975
09190440,-23.6726827,-46.5391091
09190720,-23.6742228,-46.5436003
09210580,-23.6382188,-46.5341596
09220160,-23.5848950,-46.5512795
09230030,-23.6231893,-46.5344362
09240700,-23.6295703,-46.5223703
09250355,-23.6742228,-46.5436003
09272386,-23.7641361,-46.4072085
09272434,-23.6742228,-46.5436003
09320771,-23.6574419,-46.4384484
09321460,-23.6495296,-46.4452108
09340350,-23.6707118,-46.4387216
09340550,-23.6681630,-46.4617086
09350570,-23.6857529,-46.4465156
09361174,-23.6681630,-46.4617086
09361190,-23.6975224,-46.4579351
09370210,-23.6718930,-46.4611748
09400080,-23.7041431,-46.4263631
09400110,-23.7087638,-46.4143104
09401090,-23.7047781,-46.4121237
09402190,-23.6997527,-46.4128550
09405250,-23.6984394,-46.4005623
09424150,-23.7157943,-46.4174125
09432535,-23.7071623,-46.4062503
09436290,-23.6746412,-46.3763877
09445200,-23.7071623,-46.4062503
09520440,-23.6028068,-46.5769338
09530740,-23.6291873,-46.5714493
09550051,-23.6168425,-46.5530813
09572110,-23.6422417,-46.5599003
09580540,-23.6467734,-46.5704228
09625000,-23.6621913,-46.5671614
09633000,-23.6540996,-46.5664340
09663010,-23.6558461,-46.5981933
09725110,-23.7122659,-46.5598726
09732220,-23.6821458,-46.5640651
09732570,-23.6824385,-46.5589915
09765620,-23.7128180,-46.6160844
09772000,-23.7416401,-46.6868516
09790450,-23.7338649,-46.5389944
09791255,-23.7206495,-46.5878506
09820270,-23.7395138,-46.5559593
09830220,-23.7803016,-46.5327259
09832080,-23.6898429,-46.5648481
09840450,-23.7378393,-46.5751013
09843230,-23.7777038,-46.5895257
09890320,-23.6970766,-46.5703708
09891570,-23.7162204,-46.5254364
09896240,-23.7037952,-46.5675854
09896280,-23.7134754,-46.5266792
09910030,-23.6922017,-46.6318534
09932150,-23.6642005,-46.6146854
09941050,-23.6818396,-46.6209670
09952395,-23.6818396,-46.6209670
09960503,-23.6846712,-46.5967712
09962630,-23.7020700,-46.5980451
09971370,-23.7242655,-46.6277068
09972425,-23.7203606,-46.6151554
09980243,-23.6818396,-46.6209670
09980791,-23.7053691,-46.6130445
09981110,-23.7138390,-46.6078121
09990104,-23.6818396,-46.6209670
11010120,-23.9344950,-46.3244729
11013230,-23.9398281,-46.3180813
11013570,-23.9393696,-46.3353265
11015501,-23.9376998,-46.3255184
11025020,-23.9651588,-46.3140730
11030170,-23.9856706,-46.2961077
11040310,-23.9745448,-46.3075185
11045901,-23.9604318,-46.3230834
11060430,-23.9621321,-46.3357369
11081420,-23.9532418,-46.3526467
11090050,-23.9341556,-46.3688319
11095550,-23.9257340,-46.3725561
11330770,-23.9607656,-46.3960797
11340370,-23.9528331,-46.4148274
11347710,-23.9780958,-46.4539743
11348390,-23.6558275,-46.4678850
11365000,-23.9469015,-46.3937600
11390080,-23.9649937,-46.3761952
11390590,-23.9607656,-46.3960797
11445450,-23.9481210,-46.1875214
11461540,-23.6529964,-46.5402057
11500170,-23.8830953,-46.4160641
11523150,-23.9099561,-46.4233332
11535080,-23.9336592,-46.4304138
11542090,-22.4356977,-46.8353103
11570000,-23.8438375,-46.3778349
11661210,-23.6217677,-45.3970857
11665555,-23.6354842,-45.4296259
11666490,-23.6698970,-45.4335941
11667370,-23.6255903,-45.4241453
11669350,-23.7017226,-45.4436774
11671230,-23.6743015,-45.4510678
11675615,-23.6255903,-45.4241453
11675642,-23.5918201,-45.3411144
11676248,-23.6081604,-45.3501563
11676330,-23.5946483,-45.3446385
11676535,-23.6107734,-45.3522916
11676691,-23.6255903,-45.4241453
11676706,-23.6975874,-45.4356952
11677532,-23.5913494,-45.3435724
11677560,-23.5759632,-45.3165705
11700805,-24.0134636,-46.4181577
11704250,-24.0224362,-46.4795249
11709100,-24.0761639,-46.5842970
11710320,-23.9752324,-46.3995607
11722100,-24.0025029,-46.4478221
11724250,-24.0074833,-46.4379016
12040630,-23.0316550,-45.5990386
12060060,-23.0204539,-45.5618542
12061000,-23.0051329,-45.5553195
12061440,-23.0002202,-45.5599891
12080221,-23.0204559,-45.5563555
12090240,-23.0382508,-45.5537221
12093742,-23.0204559,-45.5563555
12095200,-23.0745948,-45.5409000
12209270,-23.1756113,-45.8794455
12223105,-23.1837757,-45.8372564
12225520,-23.1939223,-45.7895737
12226370,-23.2237010,-45.9009074
12229072,-23.2745216,-45.8610122
12230060,-23.2233663,-45.8847876
12230091,-23.2192813,-45.8867570
12230440,-23.2256298,-45.8863737
12230551,-23.2264705,-45.8913739
12231510,-23.2220122,-45.8776908
12232570,-23.2769486,-45.8917071
12233003,-23.2480495,-45.8848678
12234190,-23.2813102,-45.9000219
12235800,-23.2504328,-45.9129692
12236066,-23.2466194,-45.8937671
12237591,-23.2532344,-45.9164860
12238370,-23.2467145,-45.9273210
12243130,-23.2015359,-45.9005061
12244310,-23.1996146,-45.9376933
12244511,-23.2000392,-45.9591891
12245902,-23.1918876,-45.8884464
12248515,-23.1685092,-45.8051877
12285405,-23.1268595,-45.7204152
12286020,-23.1092100,-45.7197874
12286210,-23.1173284,-45.7205350
12289400,-23.0996965,-45.7080824
12295232,-23.0996965,-45.7080824
12301611,-23.2651229,-45.9454636
12301635,-23.2617932,-45.9462169
12307310,-23.2955883,-45.9548584
12307380,-23.2965387,-45.9554362
12307700,-23.3033843,-45.9557179
12312370,-23.2988194,-45.9249807
12321902,-23.3013023,-46.0217668
12334441,-23.2987827,-45.9662542
12335506,-23.2599445,-45.9574219
12340601,-23.3101120,-46.0873150
12400210,-22.9240706,-45.4633141
12405100,-22.9251224,-45.4616987
12411180,-22.9336355,-45.4495733
12423780,-22.9251224,-45.4616987
12442440,-22.9251224,-45.4616987
12503710,-22.8454891,-45.1985616
12503780,-22.7945666,-45.1473414
12505220,-22.8143200,-45.2004021
12508380,-22.8080266,-45.1942201
12510510,-22.7754330,-45.2492658
12511040,-22.8053102,-45.2061712
12515090,-22.8080266,-45.1942201
12517130,-22.8080266,-45.1942201
12518290,-22.7861359,-45.1788249
12600560,-22.7365627,-45.1232971
12602320,-22.7174539,-45.1201226
12606450,-22.7453304,-45.1074137
12609110,-22.7338724,-45.1201112
12610160,-22.7338724,-45.1201112
12610205,-22.7579082,-45.1298240
12702065,-22.5732560,-44.9693894
12712060,-22.5624841,-44.9604170
12720630,-22.5670966,-44.9423237
12721628,-22.5595580,-44.9481799
12900430,-22.9602449,-46.5425508
12903391,-22.9446241,-46.5564740
12908411,-22.9531705,-46.5423239
12908420,-22.9531705,-46.5423239
12912040,-22.9531705,-46.5423239
12913022,-22.9606452,-46.5253802
12914300,-22.9583380,-46.5301999
12916180,-22.9531705,-46.5423239
12916397,-22.9531705,-46.5423239
12918142,-22.9637251,-46.7140604
12918223,-22.9937140,-46.5286556
12926332,-22.9305199,-46.5649208
12940060,-23.1153763,-46.5579821
12940304,-23.1175492,-46.5567066
12942500,-23.1183209,-46.5658387
12943050,-23.1151231,-46.5573954
12943380,-23.1325132,-46.5671167
12944310,-23.1082283,-46.5568465
12945120,-23.1175492,-46.5567066
12946715,-23.1466425,-46.5479468
12947262,-23.1328047,-46.5597212
12949100,-23.1720947,-46.6294288
12952481,-23.1112052,-46.5411534
12954414,-23.0836096,-46.5600065
12954739,-23.1470226,-46.5472262
13025240,-22.8972753,-47.0488766
13032377,-22.9414767,-47.1476959
13041260,-22.9246896,-47.0624496
13042846,-22.7597086,-47.0589530
13044000,-22.9410458,-47.0414193
13044784,-22.9099384,-47.0626332
13049038,-22.9437524,-47.0824613
13049127,-22.9355174,-47.0798067
13049380,-22.9667178,-47.0712997
13049429,-22.9744965,-47.0669756
13050035,-22.9267350,-47.0826167
13050078,-22.9462890,-47.0915258
13050400,-22.9241938,-47.0886035
13050730,-22.9486556,-47.1078503
13051101,-22.9485349,-47.0899545
13052510,-22.9845069,-47.0974104
13053243,-23.0309231,-47.1040678
13053310,-23.0404409,-47.1018142
13054500,-22.9804979,-47.1255462
13056002,-22.9099384,-47.0626332
13056193,-22.8482004,-47.1627193
13056227,-22.9891937,-47.1523356
13057179,-23.0349487,-47.1264840
13057526,-22.9139296,-47.2371363
13058050,-22.9621431,-47.1947387
13058149,-22.9674596,-47.1981612
13058169,-22.8639968,-47.1395953
13058303,-22.9502336,-47.1737083
13058838,-22.9099384,-47.0626332
13059853,-22.9853959,-47.1166888
13060052,-22.9296871,-47.1059223
13060272,-22.9099384,-47.0626332
13060755,-22.9442691,-47.1191415
13061253,-22.9099384,-47.0626332
13064400,-,-
13064730,-22.8981600,-47.1541648
13068233,-22.9099384,-47.0626332
13068265,-22.8660926,-47.1561603
13068305,-22.8607731,-47.1499987
13070090,-22.8853157,-47.0821077
13070109,-22.8921751,-47.0815889
13070147,-22.8954363,-47.0818280
13073060,-22.8806601,-47.0724439
13075620,-22.8778952,-47.0642805
13082730,-22.8254335,-47.0971177
13086708,-22.7837052,-47.0446025
13087551,-22.9099384,-47.0626332
13087553,-22.8424642,-47.0429364
13088135,-22.8609771,-47.0339342
13092450,-22.9099384,-47.0626332
13098575,-22.9099384,-47.0626332
13098765,-22.9099384,-47.0626332
13099008,-22.9099384,-47.0626332
13104144,-22.8568220,-46.9758794
13106970,-22.8796057,-46.9645642
13107118,-22.8742667,-46.9602432
13142486,-22.7744121,-47.1712217
13145787,-22.7256196,-47.1767953
13148066,-22.7787453,-47.1702120
13174590,-22.8209029,-47.2732726
13176306,-22.8067898,-47.1943663
13177452,-22.8209029,-47.2732726
13178322,-22.8210689,-47.1669000
13178654,-22.8165229,-47.1678020
13179418,-22.8209029,-47.2732726
